year_id,Grade_id,Location_id,Math Number Tested,Math Mean Scale Score,ELA Number Tested,ELA Mean Scale Score
13,2,10161,92,289.5434875,89,266.6966248
14,2,10161,87,281.5517273,80,289.7250061
15,2,10161,59,586.355957,56,586.8035889
16,2,10161,78,589.0,74,589.5675659
17,2,10161,59,591.0,55,594.0727539
10,0,10162,73,290.753418,71,293.1971741
11,0,10162,84,292.1785583,80,283.4874878
12,0,10162,89,284.5168457,86,282.7907104
13,0,10162,79,305.2278442,76,297.0526428
14,0,10162,93,295.2257996,86,296.4069824
15,0,10162,83,588.795166,80,592.9500122
16,0,10162,93,594.0859985,86,599.616272
17,0,10162,48,591.958313,44,600.5454712
10,1,10162,116,288.4482727,112,282.97320560000003
11,1,10162,75,289.1333313,72,290.430542
12,1,10162,87,296.4942627,82,288.73172
13,1,10162,92,289.7826233,85,295.6352844
14,1,10162,73,298.2876587,71,291.4647827
15,1,10162,87,592.333313,84,590.0595093
16,1,10162,80,594.0125122,74,593.7973022
17,1,10162,64,587.75,62,587.2258301
10,2,10162,84,304.1428528,81,299.4567871
11,2,10162,110,290.1272583,102,285.4509888
12,2,10162,66,285.1666565,63,272.1587219
13,2,10162,75,292.0400085,72,280.1666565
14,2,10162,85,291.3176575,80,282.5625
15,2,10162,72,588.986084,67,593.0
16,2,10162,82,588.5975342,83,588.1687012
17,2,10162,68,584.5588379,68,596.9558716
10,0,10163,136,276.4191284,133,280.578949
11,0,10163,104,272.3076782,97,279.0927734
12,0,10163,116,285.7241516,110,287.6727295
13,0,10163,91,276.7472534,90,287.3222351
14,0,10163,56,278.3035583,50,293.1799927
15,0,10163,45,594.1333618,42,591.5952148
16,0,10163,55,588.7817993,48,588.0
10,1,10163,137,278.8467102,129,273.7984619
11,1,10163,125,273.4880066,120,277.5333252
12,1,10163,103,275.1456299,96,285.53125
13,1,10163,111,286.7207336,109,295.339447
14,1,10163,81,276.7654419,78,283.2820435
15,1,10163,52,594.75,51,595.666687
16,1,10163,46,593.2825928,42,592.9047852
17,1,10163,6,581.5,5,0.0
10,2,10163,111,266.1441345,103,277.3301086
11,2,10163,93,281.8602295,87,279.1838989
12,2,10163,104,275.9423218,93,276.4301147
13,2,10163,75,277.2000122,72,279.5416565
14,2,10163,91,279.6813049,86,285.7674561
15,2,10163,68,589.0294189,58,590.5516968
16,2,10163,51,588.7647095,44,584.3636475
17,2,10163,13,569.6153564,11,581.0
10,3,10164,137,270.1022034,127,267.0866089
11,3,10164,120,265.2833252,114,266.8771973
12,3,10164,116,263.120697,107,270.2149658
13,3,10164,87,261.4942627,84,261.2619019
14,3,10164,86,259.883728,71,266.690155
15,3,10164,64,579.359375,56,584.1428833
16,3,10164,68,582.9411621,61,577.9835815
17,3,10164,54,575.611084,48,582.395813
10,4,10164,163,272.368103,153,271.2418213
11,4,10164,131,276.4961853,130,272.2077026
12,4,10164,123,271.3983765,110,261.3908997
13,4,10164,113,265.2389526,102,274.2941284
14,4,10164,93,268.7204285,84,278.2976074
15,4,10164,90,585.2000122,84,583.1904907
16,4,10164,78,584.833313,72,587.208313
17,4,10164,62,589.2580566,52,593.5769043
10,5,10164,169,279.2662659,157,270.509552
11,5,10164,161,271.9565125,154,273.4285583
12,5,10164,136,279.3529358,127,280.3228455
13,5,10164,126,269.8015747,114,289.9561462
14,5,10164,120,274.5916748,110,286.3181763
15,5,10164,97,590.8247681,91,586.0878906
16,5,10164,93,596.4408569,88,585.9772949
17,5,10164,72,590.986084,65,583.2153931
10,0,10165,134,271.7835693,127,279.566925
11,0,10165,104,290.634613,100,276.9899902
12,0,10165,81,299.9876404,78,289.0769348
13,0,10165,97,296.0,96,303.1979065
14,0,10165,91,292.2417603,86,288.6278992
15,0,10165,100,593.3900146,93,591.9569702
16,0,10165,76,599.0131836,66,591.3787842
17,0,10165,61,588.0491943,61,584.8688354
10,1,10165,146,278.7328796,138,275.289856
11,1,10165,122,288.9508057,117,276.3247986
12,1,10165,107,289.6261597,103,284.0582581
13,1,10165,84,294.6547546,82,297.0243835
14,1,10165,97,287.7216492,90,295.444458
15,1,10165,85,585.9529419,83,588.5662842
16,1,10165,101,591.9306641,94,589.414917
17,1,10165,62,577.5322876,59,577.4067993
10,2,10165,106,269.2735901,96,282.4583435
11,2,10165,98,296.8775635,89,275.3932495
12,2,10165,88,288.2727356,80,284.8125
13,2,10165,82,287.5243835,79,276.5696106
14,2,10165,66,287.2424316,62,284.7903137
15,2,10165,80,590.0750122,75,591.1066895
16,2,10165,78,589.8204956,74,586.5810547
17,2,10165,65,582.3846436,61,591.2131348
10,0,10166,162,298.0308533,159,296.0566101
11,0,10166,165,274.0909119,159,281.1824036
12,0,10166,113,295.8760986,110,287.1636353
13,0,10166,117,293.2307739,116,302.6810303
14,0,10166,87,296.758606,86,292.7325439
15,0,10166,92,594.456543,90,593.8666382
16,0,10166,96,598.1875,88,595.8068237
17,0,10166,65,582.9692383,60,585.3666382
10,1,10166,153,284.3267822,149,285.0201416
11,1,10166,156,289.8974304,152,285.9276428
12,1,10166,145,285.8965454,141,285.1773071
13,1,10166,108,288.5185242,105,302.4285583
14,1,10166,113,304.6194763,111,311.6306458
15,1,10166,88,591.8977051,85,594.8823242
16,1,10166,92,593.4891357,90,593.833313
17,1,10166,58,579.1724243,59,583.4237061
10,2,10166,102,280.8529358,99,280.7575684
11,2,10166,93,282.44085689999997,83,282.9518127
12,2,10166,102,299.9509888,100,286.8900146
13,2,10166,93,280.419342,90,283.5222168
14,2,10166,83,287.3373413,80,296.8875122
15,2,10166,83,593.3132324,79,599.7088623
16,2,10166,64,592.046875,60,594.75
17,2,10166,43,578.3488159,41,590.2683105
10,0,10167,105,294.019043,97,290.5670166
11,0,10167,111,290.1621704,106,287.0566101
12,0,10167,99,291.3838501,98,281.1326599
13,0,10167,87,286.7930908,84,297.03570560000003
14,0,10167,76,304.2368469,76,302.0526428
15,0,10167,69,589.1594238,64,591.671875
16,0,10167,76,595.3815918,72,596.513916
17,0,10167,37,593.8648682,37,596.7838135
10,1,10167,105,287.8285828,98,287.8979492
11,1,10167,108,303.5462952,101,287.9405823
12,1,10167,107,301.2616882,101,291.0296936
13,1,10167,97,290.7319641,91,294.7033081
14,1,10167,87,295.6781616,84,300.8809509
15,1,10167,72,602.416687,70,601.9857178
16,1,10167,68,588.3088379,65,589.2307739
17,1,10167,34,596.5294189,35,599.68573
10,2,10167,88,294.4204407,84,289.8571472
11,2,10167,92,302.8587036,88,285.3068237
12,2,10167,89,306.9101257,85,290.8823547
13,2,10167,87,295.0115051,82,286.7804871
14,2,10167,86,306.0697632,80,296.2250061
15,2,10167,83,594.1687012,81,597.4074097
16,2,10167,70,602.5856934,66,603.1060791
17,2,10167,38,592.1315918,37,603.4865112
11,0,10168,54,307.3703613,54,308.444458
12,0,10168,56,306.78570560000003,56,303.8571472
13,0,10168,57,320.4385986,57,322.4035034
14,0,10168,31,312.0967712,30,316.0333252
15,0,10168,42,604.7380981,39,603.2307739
16,0,10168,31,602.3225708,30,599.4333496
17,0,10168,40,590.7000122,38,595.5263062
12,1,10168,45,307.444458,46,309.6521606
13,1,10168,50,300.2999878,50,308.519989
14,1,10168,51,309.3529358,54,309.8888855
15,1,10168,36,600.527771,36,599.916687
16,1,10168,45,602.9333496,45,601.666687
17,1,10168,29,595.4827881,31,598.3548584
13,2,10168,35,305.8571472,35,302.9714355
14,2,10168,37,321.9189148,37,308.5946045
15,2,10168,52,604.1923218,54,600.4815063
16,2,10168,28,604.4642944,26,599.0769043
17,2,10168,28,597.3571167,28,609.3214111
10,0,10169,82,311.1951294,80,312.1625061
11,0,10169,78,315.2307739,77,316.1428528
12,0,10169,78,332.884613,78,333.2179565
13,0,10169,91,330.9340515,91,338.6813049
14,0,10169,74,324.5405273,74,328.3513489
15,0,10169,81,607.5432129,81,609.8765259
16,0,10169,79,607.7088623,77,611.7662354
17,0,10169,73,606.0,74,613.2432251
10,1,10169,75,314.4666748,74,312.216217
11,1,10169,82,315.6585388,82,313.8414612
12,1,10169,83,313.6385498,86,308.174408
13,1,10169,79,337.1772156,79,332.9367065
14,1,10169,90,331.9111023,90,325.7333374
15,1,10169,71,610.4788818,72,612.291687
16,1,10169,79,613.0506592,79,610.2404785
17,1,10169,47,613.4468384,48,612.708313
10,2,10169,72,300.875,71,305.4084473
11,2,10169,69,316.0144958,68,311.7941284
12,2,10169,79,318.151886,78,316.5641174
13,2,10169,86,306.8721008,86,299.3721008
14,2,10169,75,318.1333313,76,318.0526428
15,2,10169,85,605.5294189,88,611.125
16,2,10169,70,602.6714478,70,610.0
17,2,10169,63,598.3968506,64,609.1875
10,3,10169,88,302.7272644,88,300.3068237
11,3,10169,77,305.4675293,76,295.9078979
12,3,10169,88,308.2840881,90,300.7444458
13,3,10169,97,309.9484558,97,305.4639282
14,3,10169,81,298.7407532,89,302.8876343
15,3,10169,73,604.0822144,78,609.5640869
16,3,10169,82,608.8780518,83,611.1807251
17,3,10169,61,602.1967163,62,614.6451416
10,4,10169,84,307.2738037,84,306.5952454
11,4,10169,90,315.6889038,90,309.5444336
12,4,10169,78,317.2948608,78,305.1025696
13,4,10169,89,312.4382019,88,309.9545593
14,4,10169,95,312.5368347,94,317.6702271
15,4,10169,92,601.3261108,93,608.053772
16,4,10169,79,610.0632935,80,615.0
17,4,10169,53,600.6604004,64,609.734375
10,5,10169,77,306.5714417,77,302.8052063
11,5,10169,80,317.2000122,78,311.2564087
12,5,10169,76,313.1447449,80,306.6000061
13,5,10169,47,289.0,68,310.1176453
14,5,10169,35,287.2571411,59,310.3559265
15,5,10169,32,587.5,87,604.8850708
16,5,10169,36,602.166687,64,609.1875
17,5,10169,39,603.3846436,43,614.6744385
10,0,10170,199,277.4623108,189,281.0
11,0,10170,177,295.9773865,170,291.4705811
12,0,10170,168,290.8154907,164,282.7134094
13,0,10170,163,291.9325256,159,301.6226501
14,0,10170,150,287.8399963,144,297.9583435
15,0,10170,152,591.6052856,143,593.2237549
16,0,10170,107,597.5420532,101,592.3465576
17,0,10170,44,584.7727051,44,589.7272949
10,1,10170,181,287.8232117,176,285.7159119
11,1,10170,186,286.8225708,181,280.1381226
12,1,10170,180,289.6611023,174,288.0229797
13,1,10170,171,283.1520386,162,297.1851807
14,1,10170,155,282.3548279,148,291.2905273
15,1,10170,133,593.4887085,128,597.5859375
16,1,10170,137,598.5036621,136,598.875
17,1,10170,27,587.4815063,24,589.208313
10,2,10170,127,300.3937073,120,300.6166687
11,2,10170,149,294.6308594,137,292.5182495
12,2,10170,138,294.3333435,137,281.9051208
13,2,10170,122,294.6147461,118,287.4237366
14,2,10170,125,292.6719971,119,288.0588379
15,2,10170,106,592.7641602,105,597.2000122
16,2,10170,106,594.9244995,103,595.4854126
17,2,10170,21,592.7619019,24,603.958313
10,0,10171,69,298.6376953,68,287.6176453
11,0,10171,56,282.5178528,54,275.5740662
12,0,10171,36,278.8888855,33,275.5151367
13,0,10171,55,281.309082,53,289.20755
14,0,10171,47,307.0851135,47,298.2765808
15,0,10171,51,584.9215698,45,582.9333496
16,0,10171,45,601.4000244,41,606.9268188
17,0,10171,37,596.0,37,595.6486206
10,1,10171,47,290.872345,45,277.6889038
11,1,10171,64,290.765625,64,289.109375
12,1,10171,52,284.634613,49,283.5306091
13,1,10171,32,285.375,31,283.0645142
14,1,10171,49,290.9795837,48,288.6458435
15,1,10171,70,591.2571411,68,594.3970337
16,1,10171,50,584.1400146,45,587.9777832
17,1,10171,35,585.8571167,34,583.4411621
10,2,10171,46,306.1739197,44,292.4772644
11,2,10171,35,300.9428711,32,282.78125
12,2,10171,35,300.0857239,35,287.9142761
13,2,10171,43,287.2325439,39,280.0256348
14,2,10171,28,305.8214417,27,298.555542
15,2,10171,60,588.9333496,64,593.59375
16,2,10171,63,589.8253784,62,592.1935425
17,2,10171,25,592.4000244,32,590.15625
12,3,10172,64,284.265625,60,276.0166626
13,3,10172,83,302.506012,82,285.8292542
14,3,10172,88,288.0340881,87,287.5976868
15,3,10172,85,589.3411865,84,593.2738037
16,3,10172,111,594.0900879,108,593.277771
17,3,10172,52,589.3846436,61,603.7540894
13,4,10172,68,290.1911621,65,295.0153809
14,4,10172,77,302.5065002,78,303.7179565
15,4,10172,89,592.8427124,88,597.0
16,4,10172,82,596.1707153,82,596.0853882
17,4,10172,68,588.5735474,67,594.7462769
14,5,10172,68,286.8235168,67,299.5522461
15,5,10172,49,594.5510254,79,600.2658081
16,5,10172,58,596.3793335,89,597.617981
10,0,10173,48,302.0625,45,294.9111023
11,0,10173,43,308.7441711,41,296.1463318
12,0,10173,42,310.1666565,41,307.1463318
13,0,10173,36,319.4166565,34,321.0588379
14,0,10173,39,329.2307739,38,310.7105408
15,0,10173,32,615.5,30,605.4666748
16,0,10173,46,608.3261108,42,603.8809814
17,0,10173,31,594.9031982,30,598.0333252
10,1,10173,43,300.116272,41,287.9512329
11,1,10173,46,306.8912964,44,292.75
12,1,10173,43,305.2325439,42,297.1666565
13,1,10173,47,309.3616943,45,307.5777893
14,1,10173,38,307.9736938,36,317.694458
15,1,10173,40,603.2750244,39,597.333313
16,1,10173,34,597.5,30,602.7999878
17,1,10173,40,592.6500244,32,593.09375
10,2,10173,36,297.9166565,34,295.1176453
11,2,10173,36,308.75,35,295.9714355
12,2,10173,39,319.6666565,38,294.3157959
13,2,10173,40,312.2250061,40,293.2000122
14,2,10173,37,312.1351318,36,312.1388855
15,2,10173,31,609.9677124,31,610.0968018
16,2,10173,31,611.6451416,29,597.8620605
17,2,10173,32,591.375,29,602.8965454
10,3,10173,54,285.0,52,290.7307739
11,3,10173,52,284.0576782,50,284.519989
12,3,10173,48,290.2916565,44,293.6590881
13,3,10173,45,293.1777649,45,293.3333435
14,3,10173,60,293.7166748,57,291.4736938
15,3,10173,42,596.7857056,41,596.487793
16,3,10173,50,598.0599976,44,599.6591187
17,3,10173,54,589.7036743,48,600.125
10,4,10173,58,280.7758484,57,291.5438538
11,4,10173,51,293.9803772,49,293.1836853
12,4,10173,49,294.5714417,47,294.8510742
13,4,10173,51,307.431366,50,299.1400146
14,4,10173,42,307.6428528,42,301.3095093
15,4,10173,57,597.2105103,56,599.2321167
16,4,10173,43,601.8372192,38,600.1842041
17,4,10173,47,595.914917,44,601.4091187
10,5,10173,50,292.8999939,50,293.7399902
11,5,10173,54,284.3888855,52,292.9807739
12,5,10173,48,298.3333435,47,298.1063843
13,5,10173,46,292.2608643,45,305.1555481
14,5,10173,46,299.5869446,46,306.9130554
15,5,10173,45,604.9555664,44,601.4318237
16,5,10173,51,608.2941284,51,602.7254639
17,5,10173,41,599.3170776,38,597.8421021
10,3,10174,101,308.6435547,101,308.9703064
11,3,10174,98,310.7244873,98,312.0816345
12,3,10174,89,311.3932495,90,317.1000061
13,3,10174,97,319.2886658,97,319.0103149
14,3,10174,108,336.3518372,108,320.805542
15,3,10174,93,614.5591431,93,612.7849731
16,3,10174,99,618.2424316,97,615.1958618
17,3,10174,82,606.8780518,81,607.4938354
10,4,10174,86,319.2325439,86,319.5697632
11,4,10174,95,315.8631592,95,309.9052734
12,4,10174,90,319.2666626,91,308.2417603
13,4,10174,81,323.5432129,82,323.6585388
14,4,10174,90,322.8333435,90,323.6333313
15,4,10174,100,617.8800049,100,608.7800293
16,4,10174,91,620.065918,91,611.9230957
17,4,10174,70,611.3857422,75,612.0533447
10,5,10174,106,322.1886902,106,311.3396301
11,5,10174,83,332.9036255,83,319.8795166
12,5,10174,90,336.0222168,90,319.777771
13,5,10174,4,0.0,87,327.2069092
14,5,10174,79,307.2151794,79,329.4936829
15,5,10174,84,619.3928833,84,611.1071167
16,5,10174,101,623.7821655,101,612.0891113
17,5,10174,46,627.3043213,27,612.666687
10,0,10175,53,302.79245,54,314.4259338
11,0,10175,53,297.0943298,53,301.3207397
12,0,10175,47,298.5319214,47,306.3191528
13,0,10175,44,308.9318237,44,321.9545593
14,0,10175,56,317.6428528,55,319.1818237
15,0,10175,58,594.8620605,59,600.0169678
16,0,10175,55,597.5636597,56,599.9821167
17,0,10175,33,592.3939209,32,598.4375
10,1,10175,64,299.53125,63,297.8730164
11,1,10175,55,314.0545349,55,312.3636475
12,1,10175,53,292.8302002,52,309.5384521
13,1,10175,53,302.5471802,54,312.8518372
14,1,10175,52,307.4038391,52,319.0
15,1,10175,58,603.6206665,57,603.4561157
16,1,10175,55,592.4545288,53,594.5094604
17,1,10175,47,585.5744629,51,591.5686035
10,2,10175,52,300.0961609,52,298.884613
11,2,10175,65,313.446167,65,299.7230835
12,2,10175,53,319.8867798,54,312.5740662
13,2,10175,49,306.3265381,49,306.4693909
14,2,10175,57,305.5087585,57,315.4912415
15,2,10175,59,602.6271362,60,605.8833618
16,2,10175,61,606.2459106,61,607.1639404
17,2,10175,30,585.7666626,36,602.805542
10,3,10175,61,298.4590149,61,292.557373
11,3,10175,62,306.112915,62,305.8548279
12,3,10175,66,312.4242554,67,308.2984924
13,3,10175,65,317.9230652,65,311.1076965
14,3,10175,61,314.3442688,61,304.6393433
15,3,10175,71,596.1408691,71,601.7324219
16,3,10175,63,609.0634766,64,606.171875
17,3,10175,37,595.1080933,40,602.9000244
10,4,10175,64,303.390625,63,296.1904907
11,4,10175,63,316.1428528,63,301.1111145
12,4,10175,58,318.3965454,59,304.2372742
13,4,10175,64,332.234375,65,314.83078
14,4,10175,61,330.5082092,64,322.3125
15,4,10175,67,610.9104614,67,607.3731079
16,4,10175,69,604.710144,70,604.9428711
17,4,10175,32,601.375,40,612.0
10,5,10175,63,320.9364929,64,299.625
11,5,10175,62,320.1290283,62,303.0967712
12,5,10175,63,322.6031799,63,309.3968201
13,5,10175,44,317.9772644,57,320.7017517
14,5,10175,29,310.1724243,62,321.0484009
15,5,10175,60,615.0,61,609.1147461
16,5,10175,44,614.6818237,59,611.4576416
17,5,10175,30,603.2333374,45,609.5999756
10,3,10176,77,316.5065002,76,298.2763062
11,3,10176,85,323.4117737,85,304.3176575
12,3,10176,83,315.9518127,83,306.0963745
13,3,10176,91,311.2197876,90,310.9333191
14,3,10176,76,294.2631531,77,299.1298828
15,3,10176,83,598.5180664,84,602.0
16,3,10176,87,595.9885254,85,599.7764893
17,3,10176,61,586.6065674,70,598.8285522
10,4,10176,90,306.6666565,90,301.5333252
11,4,10176,75,315.5733337,76,299.0
12,4,10176,84,316.5238037,84,306.03570560000003
13,4,10176,78,316.0769348,78,312.1025696
14,4,10176,88,309.6818237,88,317.9545593
15,4,10176,73,595.4109497,73,600.6849365
16,4,10176,89,598.5730591,89,603.4831543
17,4,10176,67,589.1940308,78,600.6282349
10,5,10176,86,311.6627808,86,302.1627808
11,5,10176,86,313.5348816,86,312.3721008
12,5,10176,53,310.8867798,73,313.0137024
13,5,10176,83,313.0602417,84,321.0119019
14,5,10176,34,290.5294189,76,319.078949
15,5,10176,84,609.2976074,84,610.0357056
16,5,10176,61,601.9672241,73,606.5890503
17,5,10176,55,594.5636597,65,599.8461304
10,0,10177,47,299.2340393,47,295.5957336
11,0,10177,48,296.0625,48,292.5625
12,0,10177,43,299.4186096,43,297.4186096
13,0,10177,45,292.1555481,45,294.9111023
14,0,10177,43,297.7209167,42,297.3333435
15,0,10177,46,604.4347534,44,604.7272949
16,0,10177,42,602.333313,41,600.7316895
17,0,10177,33,591.9697266,32,596.53125
10,1,10177,40,301.3250122,40,296.5
11,1,10177,43,297.2790833,42,299.3333435
12,1,10177,48,289.375,48,294.2291565
13,1,10177,48,296.625,48,308.8333435
14,1,10177,46,297.1087036,45,300.9555664
15,1,10177,38,596.5,38,593.3421021
16,1,10177,50,601.7600098,48,596.916687
17,1,10177,44,590.6591187,45,587.0
10,2,10177,42,299.0714417,43,295.116272
11,2,10177,40,302.3250122,40,294.0249939
12,2,10177,35,304.0857239,35,295.8857117
13,2,10177,45,292.3333435,45,288.7999878
14,2,10177,48,303.5833435,47,304.7872314
15,2,10177,41,598.8780518,41,598.6097412
16,2,10177,31,602.0968018,31,596.4838867
17,2,10177,31,597.7096558,29,605.3448486
10,3,10177,48,304.8333435,48,298.0625
11,3,10177,44,301.2045593,44,301.4545593
12,3,10177,38,292.8947449,39,296.5641174
13,3,10177,34,296.5,33,310.1818237
14,3,10177,45,290.1111145,45,300.6889038
15,3,10177,48,597.3125,47,603.3191528
16,3,10177,48,599.5625,47,593.5106201
17,3,10177,41,597.8048706,41,609.8048706
10,4,10177,42,306.6666565,42,309.0952454
11,4,10177,46,312.1956482,46,307.9565125
12,4,10177,42,301.4761963,42,299.6190491
13,4,10177,43,299.9767456,43,306.0930176
14,4,10177,35,304.4857178,33,319.3636475
15,4,10177,42,594.166687,42,603.9285889
16,4,10177,48,602.4375,48,608.729187
17,4,10177,42,599.7619019,39,611.4871826
10,5,10177,38,307.921051,39,295.6410217
11,5,10177,40,307.3500061,40,311.0249939
12,5,10177,37,298.9189148,37,305.0
13,5,10177,39,295.1794739,39,310.1282043
14,5,10177,40,288.7999878,40,308.0
15,5,10177,34,597.0,34,605.4411621
16,5,10177,45,597.7333374,41,607.2438965
17,5,10177,49,598.2653198,45,599.444458
10,0,10178,42,289.5,41,293.8536682
11,0,10178,48,317.5625,48,312.9791565
12,0,10178,33,311.1818237,33,311.6060486
13,0,10178,34,322.1176453,34,328.3823547
14,0,10178,51,321.5294189,49,325.040802
15,0,10178,41,607.2683105,40,607.5999756
16,0,10178,47,606.914917,47,612.914917
17,0,10178,40,609.2999878,38,611.9210815
10,1,10178,36,304.027771,36,308.3333435
11,1,10178,38,294.921051,38,307.0263062
12,1,10178,40,320.7999878,40,324.2000122
13,1,10178,30,305.7000122,30,319.9333191
14,1,10178,42,344.4285583,42,334.3333435
15,1,10178,43,609.5814209,45,614.4666748
16,1,10178,45,614.6889038,45,615.888916
17,1,10178,34,611.0,35,616.31427
10,2,10178,27,295.555542,27,306.7037048
11,2,10178,29,310.0,29,300.241394
12,2,10178,29,315.2758484,29,318.1724243
13,2,10178,22,334.5,22,330.8181763
14,2,10178,16,308.6875,16,330.75
15,2,10178,36,618.75,36,620.583313
16,2,10178,35,617.5999756,35,618.2571411
17,2,10178,27,607.888916,28,609.4285889
10,3,10179,202,292.9505005,189,282.555542
11,3,10179,181,293.6408691,168,287.8511963
12,3,10179,198,280.4797974,192,273.2916565
